Tick;Step;DateTime;Aircraft__acceleration_x;Aircraft__acceleration_z;Aircraft__angle_of_attack;Aircraft__callsign;Aircraft__climb_angle;Aircraft__drag;Aircraft__drag_coefficient;Aircraft__flight_phase;Aircraft__heading_bearing;Aircraft__height;Aircraft__lift;Aircraft__lift_coefficient;Aircraft__pitch;Aircraft__rate_of_climb;Aircraft__true_air_speed;Aircraft__true_air_speed_x;Brake__deceleration_application;Brake__deceleration_force;Brake__parking_brake;CIP__master_switch;Engine__failure;Engine__failure_probability;Engine__fuel_consumption;Engine__ignition_switch;Engine__mixture_control;Engine__oil;Engine__oil_leakage;Engine__oil_pressure;Engine__oil_pump_condition;Engine__oil_temperature;Engine__power;Engine__RPM;Engine__running;Engine__throttle;event_info;Latitude;Longitude;LWT__fuel_quantity;LWT__water_sediments;Propeller__thrust;Propeller__thrust_coefficient;RWT__fuel_quantity;RWT__water_sediments;Tire__friction_force;TireLeftMainWheel__inflation;TireNoseWheel__inflation;TireRightMainWheel__inflation;0_Position;1_Position;ID
31;31;2019-01-01T19:00:31.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
32;32;2019-01-01T19:00:32.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
32;32;2019-01-01T19:00:32.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
33;33;2019-01-01T19:00:33.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
33;33;2019-01-01T19:00:33.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
34;34;2019-01-01T19:00:34.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
34;34;2019-01-01T19:00:34.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
35;35;2019-01-01T19:00:35.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
35;35;2019-01-01T19:00:35.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
36;36;2019-01-01T19:00:36.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
36;36;2019-01-01T19:00:36.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
37;37;2019-01-01T19:00:37.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
37;37;2019-01-01T19:00:37.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
38;38;2019-01-01T19:00:38.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
38;38;2019-01-01T19:00:38.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
39;39;2019-01-01T19:00:39.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
39;39;2019-01-01T19:00:39.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
40;40;2019-01-01T19:00:40.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
40;40;2019-01-01T19:00:40.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
41;41;2019-01-01T19:00:41.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
41;41;2019-01-01T19:00:41.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
42;42;2019-01-01T19:00:42.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
42;42;2019-01-01T19:00:42.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
43;43;2019-01-01T19:00:43.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
43;43;2019-01-01T19:00:43.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
44;44;2019-01-01T19:00:44.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
44;44;2019-01-01T19:00:44.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
45;45;2019-01-01T19:00:45.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
45;45;2019-01-01T19:00:45.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
46;46;2019-01-01T19:00:46.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
46;46;2019-01-01T19:00:46.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
47;47;2019-01-01T19:00:47.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
47;47;2019-01-01T19:00:47.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
48;48;2019-01-01T19:00:48.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
48;48;2019-01-01T19:00:48.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
49;49;2019-01-01T19:00:49.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
49;49;2019-01-01T19:00:49.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
50;50;2019-01-01T19:00:50.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
50;50;2019-01-01T19:00:50.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
51;51;2019-01-01T19:00:51.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
51;51;2019-01-01T19:00:51.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
52;52;2019-01-01T19:00:52.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
52;52;2019-01-01T19:00:52.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
53;53;2019-01-01T19:00:53.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
53;53;2019-01-01T19:00:53.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
54;54;2019-01-01T19:00:54.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
54;54;2019-01-01T19:00:54.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
55;55;2019-01-01T19:00:55.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
55;55;2019-01-01T19:00:55.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
56;56;2019-01-01T19:00:56.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
56;56;2019-01-01T19:00:56.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
57;57;2019-01-01T19:00:57.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
57;57;2019-01-01T19:00:57.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
58;58;2019-01-01T19:00:58.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
58;58;2019-01-01T19:00:58.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
59;59;2019-01-01T19:00:59.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
59;59;2019-01-01T19:00:59.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;True;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
60;60;2019-01-01T19:01:00.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
60;60;2019-01-01T19:01:00.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
61;61;2019-01-01T19:01:01.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
61;61;2019-01-01T19:01:01.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
62;62;2019-01-01T19:01:02.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
62;62;2019-01-01T19:01:02.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
63;63;2019-01-01T19:01:03.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;True;0;0.1;11;True;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
63;63;2019-01-01T19:01:03.0000000+01:00;0;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;4;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;39;False;0;0.1;36;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
