Tick;Step;DateTime;age;current_activity;event_info;flight_experience;Latitude;Longitude;myAircraft_callsign;state;takeoff_distance;0_Position;1_Position;ID
427;427;2020-01-01T19:07:07.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5611121588343;9.49638494380478;Cessna2;Taxiing;0;9,49638494380478;53,5611121588343;478b5bc2-a2b4-42af-a38c-99735c15a4d3
428;428;2020-01-01T19:07:08.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5611259792339;9.49632089990282;Cessna2;Taxiing;0;9,49632089990282;53,5611259792339;478b5bc2-a2b4-42af-a38c-99735c15a4d3
429;429;2020-01-01T19:07:09.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5611395372031;9.49625807191228;Cessna2;Taxiing;0;9,49625807191228;53,5611395372031;478b5bc2-a2b4-42af-a38c-99735c15a4d3
430;430;2020-01-01T19:07:10.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.561153376999;9.49619393773028;Cessna2;Taxiing;0;9,49619393773028;53,561153376999;478b5bc2-a2b4-42af-a38c-99735c15a4d3
431;431;2020-01-01T19:07:11.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5611679912749;9.4961262143578;Cessna2;Taxiing;0;9,4961262143578;53,5611679912749;478b5bc2-a2b4-42af-a38c-99735c15a4d3
432;432;2020-01-01T19:07:12.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5611836136996;9.49605381891997;Cessna2;Taxiing;0;9,49605381891997;53,5611836136996;478b5bc2-a2b4-42af-a38c-99735c15a4d3
433;433;2020-01-01T19:07:13.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5612002441862;9.49597675176932;Cessna2;Taxiing;0;9,49597675176932;53,5612002441862;478b5bc2-a2b4-42af-a38c-99735c15a4d3
434;434;2020-01-01T19:07:14.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5612178824641;9.49589501410752;Cessna2;Taxiing;0;9,49589501410752;53,5612178824641;478b5bc2-a2b4-42af-a38c-99735c15a4d3
435;435;2020-01-01T19:07:15.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.561236528062;9.49580860806261;Cessna2;Taxiing;0;9,49580860806261;53,561236528062;478b5bc2-a2b4-42af-a38c-99735c15a4d3
436;436;2020-01-01T19:07:16.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5612561803083;9.49571753668736;Cessna2;Taxiing;0;9,49571753668736;53,5612561803083;478b5bc2-a2b4-42af-a38c-99735c15a4d3
437;437;2020-01-01T19:07:17.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5612763407187;9.4956241099844;Cessna2;Taxiing;0;9,4956241099844;53,5612763407187;478b5bc2-a2b4-42af-a38c-99735c15a4d3
438;438;2020-01-01T19:07:18.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5612958842924;9.49553354139903;Cessna2;Taxiing;0;9,49553354139903;53,5612958842924;478b5bc2-a2b4-42af-a38c-99735c15a4d3
439;439;2020-01-01T19:07:19.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5613141873767;9.4954487211104;Cessna2;Taxiing;0;9,4954487211104;53,5613141873767;478b5bc2-a2b4-42af-a38c-99735c15a4d3
440;440;2020-01-01T19:07:20.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5613312507128;9.4953696457555;Cessna2;Taxiing;0;9,4953696457555;53,5613312507128;478b5bc2-a2b4-42af-a38c-99735c15a4d3
441;441;2020-01-01T19:07:21.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5613470747378;9.4952963133755;Cessna2;Taxiing;0;9,4952963133755;53,5613470747378;478b5bc2-a2b4-42af-a38c-99735c15a4d3
442;442;2020-01-01T19:07:22.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5613616596031;9.49522872333023;Cessna2;Taxiing;0;9,49522872333023;53,5613616596031;478b5bc2-a2b4-42af-a38c-99735c15a4d3
443;443;2020-01-01T19:07:23.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5613753518137;9.49516526987464;Cessna2;Taxiing;0;9,49516526987464;53,5613753518137;478b5bc2-a2b4-42af-a38c-99735c15a4d3
444;444;2020-01-01T19:07:24.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5613887816063;9.49510303234557;Cessna2;Taxiing;0;9,49510303234557;53,5613887816063;478b5bc2-a2b4-42af-a38c-99735c15a4d3
445;445;2020-01-01T19:07:25.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5614024932135;9.49503948861042;Cessna2;Taxiing;0;9,49503948861042;53,5614024932135;478b5bc2-a2b4-42af-a38c-99735c15a4d3
446;446;2020-01-01T19:07:26.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.561416979267;9.4949723556433;Cessna2;Taxiing;0;9,4949723556433;53,561416979267;478b5bc2-a2b4-42af-a38c-99735c15a4d3
447;447;2020-01-01T19:07:27.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5614324734266;9.49490055054861;Cessna2;Taxiing;0;9,49490055054861;53,5614324734266;478b5bc2-a2b4-42af-a38c-99735c15a4d3
448;448;2020-01-01T19:07:28.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5614489756229;9.49482407359935;Cessna2;Taxiing;0;9,49482407359935;53,5614489756229;478b5bc2-a2b4-42af-a38c-99735c15a4d3
449;449;2020-01-01T19:07:29.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5614664856105;9.49474292588025;Cessna2;Taxiing;0;9,49474292588025;53,5614664856105;478b5bc2-a2b4-42af-a38c-99735c15a4d3
450;450;2020-01-01T19:07:30.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5614850029435;9.4946571094022;Cessna2;Taxiing;0;9,4946571094022;53,5614850029435;478b5bc2-a2b4-42af-a38c-99735c15a4d3
451;451;2020-01-01T19:07:31.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5615045269758;9.49456662710111;Cessna2;Taxiing;0;9,49456662710111;53,5615045269758;478b5bc2-a2b4-42af-a38c-99735c15a4d3
452;452;2020-01-01T19:07:32.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5615245592662;9.49447378890971;Cessna2;Taxiing;0;9,49447378890971;53,5615245592662;478b5bc2-a2b4-42af-a38c-99735c15a4d3
453;453;2020-01-01T19:07:33.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5615439748628;9.49438380833909;Cessna2;Taxiing;0;9,49438380833909;53,5615439748628;478b5bc2-a2b4-42af-a38c-99735c15a4d3
454;454;2020-01-01T19:07:34.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5615621501146;9.49429957572293;Cessna2;Taxiing;0;9,49429957572293;53,5615621501146;478b5bc2-a2b4-42af-a38c-99735c15a4d3
455;455;2020-01-01T19:07:35.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5615790857317;9.49422108784213;Cessna2;Taxiing;0;9,49422108784213;53,5615790857317;478b5bc2-a2b4-42af-a38c-99735c15a4d3
456;456;2020-01-01T19:07:36.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5615947821199;9.49414834288156;Cessna2;Taxiing;0;9,49414834288156;53,5615947821199;478b5bc2-a2b4-42af-a38c-99735c15a4d3
457;457;2020-01-01T19:07:37.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5616092394071;9.49408134030969;Cessna2;Taxiing;0;9,49408134030969;53,5616092394071;478b5bc2-a2b4-42af-a38c-99735c15a4d3
458;458;2020-01-01T19:07:38.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5616228040797;9.49401847437735;Cessna2;Taxiing;0;9,49401847437735;53,5616228040797;478b5bc2-a2b4-42af-a38c-99735c15a4d3
459;459;2020-01-01T19:07:39.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5616361063465;9.49395682438651;Cessna2;Taxiing;0;9,49395682438651;53,5616361063465;478b5bc2-a2b4-42af-a38c-99735c15a4d3
460;460;2020-01-01T19:07:40.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5616496904162;9.49389386817507;Cessna2;Taxiing;0;9,49389386817507;53,5616496904162;478b5bc2-a2b4-42af-a38c-99735c15a4d3
461;461;2020-01-01T19:07:41.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5616640488983;9.49382732269049;Cessna2;Taxiing;0;9,49382732269049;53,5616640488983;478b5bc2-a2b4-42af-a38c-99735c15a4d3
462;462;2020-01-01T19:07:42.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5616794154437;9.49375610501998;Cessna2;Taxiing;0;9,49375610501998;53,5616794154437;478b5bc2-a2b4-42af-a38c-99735c15a4d3
463;463;2020-01-01T19:07:43.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5616957899977;9.49368021536798;Cessna2;Taxiing;0;9,49368021536798;53,5616957899977;478b5bc2-a2b4-42af-a38c-99735c15a4d3
464;464;2020-01-01T19:07:44.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.56171317234;9.49359965470361;Cessna2;Taxiing;0;9,49359965470361;53,56171317234;478b5bc2-a2b4-42af-a38c-99735c15a4d3
465;465;2020-01-01T19:07:45.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.56173156205;9.49351442492118;Cessna2;Taxiing;0;9,49351442492118;53,56173156205;478b5bc2-a2b4-42af-a38c-99735c15a4d3
466;466;2020-01-01T19:07:46.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5617509585067;9.49342452884025;Cessna2;Taxiing;0;9,49342452884025;53,5617509585067;478b5bc2-a2b4-42af-a38c-99735c15a4d3
467;467;2020-01-01T19:07:47.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5617708763824;9.49333228432087;Cessna2;Taxiing;0;9,49333228432087;53,5617708763824;478b5bc2-a2b4-42af-a38c-99735c15a4d3
468;468;2020-01-01T19:07:48.0000000+01:00;37;Taxiing;Skipped Set_Engine__mixture_control;648.629791684742;53.5617901772985;9.49324289669505;Cessna2;Taxiing;0;9,49324289669505;53,5617901772985;478b5bc2-a2b4-42af-a38c-99735c15a4d3
469;469;2020-01-01T19:07:49.0000000+01:00;37;End_of_Actions;Skipped Set_Engine__mixture_control;648.629791684742;53.561808237196;9.49315925619976;Cessna2;TakeOffPreparation;0;9,49315925619976;53,561808237196;478b5bc2-a2b4-42af-a38c-99735c15a4d3
470;470;2020-01-01T19:07:50.0000000+01:00;37;Set_Brake__parking_brake;Skipped Set_Engine__mixture_control;648.629791684742;53.5618677249764;9.49306101185497;Cessna2;TakeOffPreparation;0;9,49306101185497;53,5618677249764;478b5bc2-a2b4-42af-a38c-99735c15a4d3
471;471;2020-01-01T19:07:51.0000000+01:00;37;Set_Brake__parking_brake;Skipped Set_Engine__mixture_control;648.629791684742;53.5618677249764;9.49306101185497;Cessna2;TakeOffPreparation;0;9,49306101185497;53,5618677249764;478b5bc2-a2b4-42af-a38c-99735c15a4d3
472;472;2020-01-01T19:07:52.0000000+01:00;37;Set_Brake__parking_brake;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
473;473;2020-01-01T19:07:53.0000000+01:00;37;Set_Brake__parking_brake;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
474;474;2020-01-01T19:07:54.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
475;475;2020-01-01T19:07:55.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
476;476;2020-01-01T19:07:56.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
477;477;2020-01-01T19:07:57.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
478;478;2020-01-01T19:07:58.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
479;479;2020-01-01T19:07:59.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
480;480;2020-01-01T19:08:00.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
481;481;2020-01-01T19:08:01.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
482;482;2020-01-01T19:08:02.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
483;483;2020-01-01T19:08:03.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
484;484;2020-01-01T19:08:04.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
485;485;2020-01-01T19:08:05.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
486;486;2020-01-01T19:08:06.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
487;487;2020-01-01T19:08:07.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
488;488;2020-01-01T19:08:08.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
489;489;2020-01-01T19:08:09.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
490;490;2020-01-01T19:08:10.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
491;491;2020-01-01T19:08:11.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
492;492;2020-01-01T19:08:12.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
493;493;2020-01-01T19:08:13.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
494;494;2020-01-01T19:08:14.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
495;495;2020-01-01T19:08:15.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
496;496;2020-01-01T19:08:16.0000000+01:00;37;Check_all_Flight_Instruments;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
497;497;2020-01-01T19:08:17.0000000+01:00;37;Set_Engine__mixture_control;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
498;498;2020-01-01T19:08:18.0000000+01:00;37;Set_Engine__mixture_control;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
499;499;2020-01-01T19:08:19.0000000+01:00;37;Set_Engine__mixture_control;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
500;500;2020-01-01T19:08:20.0000000+01:00;37;Set_Engine__mixture_control;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
501;501;2020-01-01T19:08:21.0000000+01:00;37;Set_Engine__mixture_control;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
502;502;2020-01-01T19:08:22.0000000+01:00;37;Set_Engine__mixture_control;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
503;503;2020-01-01T19:08:23.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
504;504;2020-01-01T19:08:24.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
505;505;2020-01-01T19:08:25.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
506;506;2020-01-01T19:08:26.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
507;507;2020-01-01T19:08:27.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
508;508;2020-01-01T19:08:28.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
509;509;2020-01-01T19:08:29.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
510;510;2020-01-01T19:08:30.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
511;511;2020-01-01T19:08:31.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
512;512;2020-01-01T19:08:32.0000000+01:00;37;Apply_Engine__throttle_to_1700RPM;Skipped Set_Engine__mixture_control;648.629791684742;53.5618736306394;9.49305125862332;Cessna2;TakeOffPreparation;0;9,49305125862332;53,5618736306394;478b5bc2-a2b4-42af-a38c-99735c15a4d3
